dataset,language,sent_id,dependency_distance
human,en,en-human-0002062,3
human,en,en-human-0002062,2
human,en,en-human-0002062,1
human,en,en-human-0002062,12
human,en,en-human-0002062,4
human,en,en-human-0002062,1
human,en,en-human-0002062,2
human,en,en-human-0002062,1
human,en,en-human-0002062,5
human,en,en-human-0002062,1
human,en,en-human-0002062,2
human,en,en-human-0002062,2
human,en,en-human-0002062,1
human,en,en-human-0002062,3
human,en,en-human-0002063,1
human,en,en-human-0002063,1
human,en,en-human-0002063,2
human,en,en-human-0002063,1
human,en,en-human-0002063,1
human,en,en-human-0002063,1
human,en,en-human-0002063,3
human,en,en-human-0002063,1
human,en,en-human-0002063,1
human,en,en-human-0002063,6
human,en,en-human-0002063,1
human,en,en-human-0002064,3
human,en,en-human-0002064,2
human,en,en-human-0002064,1
human,en,en-human-0002064,3
human,en,en-human-0002064,2
human,en,en-human-0002064,1
human,en,en-human-0002064,4
human,en,en-human-0002064,1
human,en,en-human-0002065,1
human,en,en-human-0002065,1
human,en,en-human-0002065,1
human,en,en-human-0002065,2
human,en,en-human-0002065,1
human,en,en-human-0002065,1
human,en,en-human-0002065,2
human,en,en-human-0002065,1
human,en,en-human-0002065,2
human,en,en-human-0002065,3
human,en,en-human-0002065,4
human,en,en-human-0002065,3
human,en,en-human-0002065,2
human,en,en-human-0002065,9
human,en,en-human-0002065,2
human,en,en-human-0002065,1
human,en,en-human-0002065,3
human,en,en-human-0002065,3
human,en,en-human-0002065,2
human,en,en-human-0002065,1
human,en,en-human-0002065,18
human,en,en-human-0002065,1
human,en,en-human-0002065,3
human,en,en-human-0002065,1
human,en,en-human-0002065,2
human,en,en-human-0002065,1
human,en,en-human-0002065,2
human,en,en-human-0002065,1
human,en,en-human-0002065,30
human,en,en-human-0002065,19
human,en,en-human-0002065,7
human,en,en-human-0002065,6
human,en,en-human-0002065,1
human,en,en-human-0002065,2
human,en,en-human-0002065,3
human,en,en-human-0002065,2
human,en,en-human-0002065,1
human,en,en-human-0002065,10
human,en,en-human-0002065,1
human,en,en-human-0002065,2
human,en,en-human-0002065,6
human,en,en-human-0002065,2
human,en,en-human-0002065,1
human,en,en-human-0002065,3
human,en,en-human-0002065,2
human,en,en-human-0002065,1
human,en,en-human-0002065,20
human,en,en-human-0002065,2
human,en,en-human-0002065,1
human,en,en-human-0002065,3
human,en,en-human-0002065,1
human,en,en-human-0002065,1
human,en,en-human-0002065,3
human,en,en-human-0002065,1
human,en,en-human-0002065,5
human,en,en-human-0002065,1
human,en,en-human-0002065,1
human,en,en-human-0002065,3
human,en,en-human-0002065,1
human,en,en-human-0002065,2
human,en,en-human-0002066,1
human,en,en-human-0002066,5
human,en,en-human-0002066,3
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,6
human,en,en-human-0002066,1
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,3
human,en,en-human-0002066,1
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,2
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,12
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,3
human,en,en-human-0002066,1
human,en,en-human-0002066,5
human,en,en-human-0002066,4
human,en,en-human-0002066,1
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,10
human,en,en-human-0002066,1
human,en,en-human-0002066,2
human,en,en-human-0002066,5
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,8
human,en,en-human-0002066,6
human,en,en-human-0002066,5
human,en,en-human-0002066,1
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,39
human,en,en-human-0002066,10
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,7
human,en,en-human-0002066,1
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,2
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,11
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,5
human,en,en-human-0002066,4
human,en,en-human-0002066,3
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,5
human,en,en-human-0002066,11
human,en,en-human-0002066,2
human,en,en-human-0002066,1
human,en,en-human-0002066,3
human,en,en-human-0002066,1
human,en,en-human-0002066,2
human,en,en-human-0002067,3
human,en,en-human-0002067,1
human,en,en-human-0002067,1
human,en,en-human-0002067,7
human,en,en-human-0002067,2
human,en,en-human-0002067,1
human,en,en-human-0002067,3
human,en,en-human-0002067,1
human,en,en-human-0002067,2
human,en,en-human-0002067,1
human,en,en-human-0002067,1
human,en,en-human-0002067,1
human,en,en-human-0002067,2
human,en,en-human-0002067,5
human,en,en-human-0002067,4
human,en,en-human-0002067,1
human,en,en-human-0002067,2
human,en,en-human-0002067,1
human,en,en-human-0002067,6
human,en,en-human-0002067,1
human,en,en-human-0002067,8
human,en,en-human-0002068,2
human,en,en-human-0002068,1
human,en,en-human-0002068,1
human,en,en-human-0002068,2
human,en,en-human-0002068,7
human,en,en-human-0002068,3
human,en,en-human-0002068,2
human,en,en-human-0002068,1
human,en,en-human-0002068,3
human,en,en-human-0002068,1
human,en,en-human-0002068,11
human,en,en-human-0002068,2
human,en,en-human-0002068,1
human,en,en-human-0002068,3
human,en,en-human-0002068,1
human,en,en-human-0002068,2
human,en,en-human-0002068,3
human,en,en-human-0002068,2
human,en,en-human-0002068,1
human,en,en-human-0002068,6
human,en,en-human-0002068,5
human,en,en-human-0002068,1
human,en,en-human-0002068,3
human,en,en-human-0002068,2
human,en,en-human-0002068,1
human,en,en-human-0002068,6
human,en,en-human-0002068,2
human,en,en-human-0002068,1
human,en,en-human-0002068,3
human,en,en-human-0002068,1
human,en,en-human-0002068,2
human,en,en-human-0002068,1
human,en,en-human-0002068,2
human,en,en-human-0002068,1
human,en,en-human-0002068,3
human,en,en-human-0002070,3
human,en,en-human-0002070,2
human,en,en-human-0002070,1
human,en,en-human-0002070,1
human,en,en-human-0002070,1
human,en,en-human-0002070,3
human,en,en-human-0002070,2
human,en,en-human-0002070,1
human,en,en-human-0002070,3
human,en,en-human-0002071,4
human,en,en-human-0002071,3
human,en,en-human-0002071,2
human,en,en-human-0002071,1
human,en,en-human-0002071,3
human,en,en-human-0002071,2
human,en,en-human-0002071,4
human,en,en-human-0002071,1
human,en,en-human-0002071,2
human,en,en-human-0002071,1
human,en,en-human-0002072,3
human,en,en-human-0002072,2
human,en,en-human-0002072,1
human,en,en-human-0002072,1
human,en,en-human-0002072,2
human,en,en-human-0002072,1
human,en,en-human-0002072,2
human,en,en-human-0002072,4
human,en,en-human-0002072,3
human,en,en-human-0002072,2
human,en,en-human-0002072,1
human,en,en-human-0002072,5
human,en,en-human-0002072,1
human,en,en-human-0002072,2
human,en,en-human-0002073,1
human,en,en-human-0002073,16
human,en,en-human-0002073,15
human,en,en-human-0002073,14
human,en,en-human-0002073,13
human,en,en-human-0002073,1
human,en,en-human-0002073,2
human,en,en-human-0002073,1
human,en,en-human-0002073,5
human,en,en-human-0002073,2
human,en,en-human-0002073,1
human,en,en-human-0002073,3
human,en,en-human-0002073,2
human,en,en-human-0002073,1
human,en,en-human-0002073,3
human,en,en-human-0002073,17
human,en,en-human-0002073,1
human,en,en-human-0002073,19
human,en,en-human-0002073,3
human,en,en-human-0002073,2
human,en,en-human-0002073,1
human,en,en-human-0002073,6
human,en,en-human-0002073,1
human,en,en-human-0002073,2
human,en,en-human-0002073,9
human,en,en-human-0002073,2
human,en,en-human-0002073,1
human,en,en-human-0002073,3
human,en,en-human-0002073,2
human,en,en-human-0002073,1
human,en,en-human-0002073,3
human,en,en-human-0002073,7
human,en,en-human-0002073,6
human,en,en-human-0002073,5
human,en,en-human-0002073,2
human,en,en-human-0002073,2
human,en,en-human-0002073,1
human,en,en-human-0002073,8
human,en,en-human-0002073,2
human,en,en-human-0002073,1
human,en,en-human-0002073,3
human,en,en-human-0002073,1
human,en,en-human-0002074,3
human,en,en-human-0002074,2
human,en,en-human-0002074,1
human,en,en-human-0002074,5
human,en,en-human-0002074,4
human,en,en-human-0002074,3
human,en,en-human-0002074,1
human,en,en-human-0002074,1
human,en,en-human-0002074,6
human,en,en-human-0002074,3
human,en,en-human-0002074,2
human,en,en-human-0002074,1
human,en,en-human-0002074,10
human,en,en-human-0002074,1
human,en,en-human-0002074,1
human,en,en-human-0002074,2
human,en,en-human-0002074,1
human,en,en-human-0002074,2
human,en,en-human-0002074,1
human,en,en-human-0002074,7
human,en,en-human-0002074,1
human,en,en-human-0002074,2
human,en,en-human-0002075,18
human,en,en-human-0002075,4
human,en,en-human-0002075,3
human,en,en-human-0002075,1
human,en,en-human-0002075,1
human,en,en-human-0002075,5
human,en,en-human-0002075,2
human,en,en-human-0002075,1
human,en,en-human-0002075,3
human,en,en-human-0002075,9
human,en,en-human-0002075,8
human,en,en-human-0002075,4
human,en,en-human-0002075,3
human,en,en-human-0002075,1
human,en,en-human-0002075,1
human,en,en-human-0002075,3
human,en,en-human-0002075,1
human,en,en-human-0002075,2
human,en,en-human-0002075,1
human,en,en-human-0002075,2
human,en,en-human-0002075,3
human,en,en-human-0002075,2
human,en,en-human-0002075,1
human,en,en-human-0002075,4
human,en,en-human-0002075,2
human,en,en-human-0002075,1
human,en,en-human-0002075,9
human,en,en-human-0002075,7
human,en,en-human-0002075,6
human,en,en-human-0002075,1
human,en,en-human-0002075,4
human,en,en-human-0002075,3
human,en,en-human-0002075,2
human,en,en-human-0002075,1
human,en,en-human-0002075,18
human,en,en-human-0002075,1
human,en,en-human-0002075,2
human,en,en-human-0002075,1
human,en,en-human-0002075,2
human,en,en-human-0002076,1
human,en,en-human-0002076,2
human,en,en-human-0002076,1
human,en,en-human-0002076,1
human,en,en-human-0002076,2
human,en,en-human-0002076,1
human,en,en-human-0002076,4
human,en,en-human-0002076,24
human,en,en-human-0002076,23
human,en,en-human-0002076,1
human,en,en-human-0002076,21
human,en,en-human-0002076,2
human,en,en-human-0002076,1
human,en,en-human-0002076,3
human,en,en-human-0002076,2
human,en,en-human-0002076,1
human,en,en-human-0002076,3
human,en,en-human-0002076,2
human,en,en-human-0002076,1
human,en,en-human-0002076,4
human,en,en-human-0002076,1
human,en,en-human-0002076,2
human,en,en-human-0002076,2
human,en,en-human-0002076,1
human,en,en-human-0002076,3
human,en,en-human-0002076,17
human,en,en-human-0002076,1
human,en,en-human-0002076,2
human,en,en-human-0002076,30
human,en,en-human-0002076,1
human,en,en-human-0002076,1
human,en,en-human-0002076,3
human,en,en-human-0002077,1
human,en,en-human-0002077,1
human,en,en-human-0002077,3
human,en,en-human-0002077,1
human,en,en-human-0002078,3
human,en,en-human-0002078,2
human,en,en-human-0002078,1
human,en,en-human-0002078,9
human,en,en-human-0002078,2
human,en,en-human-0002078,1
human,en,en-human-0002078,4
human,en,en-human-0002078,3
human,en,en-human-0002078,1
human,en,en-human-0002078,2
human,en,en-human-0002078,5
human,en,en-human-0002078,10
human,en,en-human-0002078,9
human,en,en-human-0002078,7
human,en,en-human-0002078,3
human,en,en-human-0002078,2
human,en,en-human-0002078,1
human,en,en-human-0002078,2
human,en,en-human-0002078,8
human,en,en-human-0002078,11
human,en,en-human-0002078,2
human,en,en-human-0002078,1
human,en,en-human-0002078,3
human,en,en-human-0002078,2
human,en,en-human-0002078,1
human,en,en-human-0002078,17
human,en,en-human-0002078,4
human,en,en-human-0002078,3
human,en,en-human-0002078,2
human,en,en-human-0002078,1
human,en,en-human-0002078,5
human,en,en-human-0002078,7
human,en,en-human-0002078,3
human,en,en-human-0002078,2
human,en,en-human-0002078,1
human,en,en-human-0002078,29
human,en,en-human-0002078,3
human,en,en-human-0002078,2
human,en,en-human-0002078,1
human,en,en-human-0002078,4
human,en,en-human-0002078,1
human,en,en-human-0002078,6
human,en,en-human-0002078,1
human,en,en-human-0002079,2
human,en,en-human-0002079,1
human,en,en-human-0002079,7
human,en,en-human-0002079,3
human,en,en-human-0002079,1
human,en,en-human-0002079,1
human,en,en-human-0002079,5
human,en,en-human-0002079,2
human,en,en-human-0002079,1
human,en,en-human-0002079,3
human,en,en-human-0002079,1
human,en,en-human-0002079,2
human,en,en-human-0002079,2
human,en,en-human-0002079,1
human,en,en-human-0002079,5
human,en,en-human-0002079,1
human,en,en-human-0002079,2
human,en,en-human-0002079,2
human,en,en-human-0002079,1
human,en,en-human-0002079,3
human,en,en-human-0002079,1
human,en,en-human-0002079,15
human,en,en-human-0002079,2
human,en,en-human-0002079,1
human,en,en-human-0002079,3
human,en,en-human-0002079,3
human,en,en-human-0002079,2
human,en,en-human-0002079,1
human,en,en-human-0002079,4
human,en,en-human-0002080,8
human,en,en-human-0002080,1
human,en,en-human-0002080,5
human,en,en-human-0002080,1
human,en,en-human-0002080,1
human,en,en-human-0002080,1
human,en,en-human-0002080,1
human,en,en-human-0002080,4
human,en,en-human-0002080,3
human,en,en-human-0002080,2
human,en,en-human-0002080,1
human,en,en-human-0002080,2
human,en,en-human-0002080,8
human,en,en-human-0002080,1
human,en,en-human-0002080,1
human,en,en-human-0002080,4
human,en,en-human-0002080,2
human,en,en-human-0002080,1
human,en,en-human-0002080,3
human,en,en-human-0002081,1
human,en,en-human-0002081,1
human,en,en-human-0002081,3
human,en,en-human-0002082,2
human,en,en-human-0002082,1
human,en,en-human-0002082,26
human,en,en-human-0002082,5
human,en,en-human-0002082,2
human,en,en-human-0002082,2
human,en,en-human-0002082,1
human,en,en-human-0002082,6
human,en,en-human-0002082,1
human,en,en-human-0002082,8
human,en,en-human-0002082,1
human,en,en-human-0002082,2
human,en,en-human-0002082,1
human,en,en-human-0002082,12
human,en,en-human-0002082,2
human,en,en-human-0002082,1
human,en,en-human-0002082,5
human,en,en-human-0002082,3
human,en,en-human-0002082,2
human,en,en-human-0002082,1
human,en,en-human-0002082,22
human,en,en-human-0002082,1
human,en,en-human-0002082,2
human,en,en-human-0002082,2
human,en,en-human-0002082,1
human,en,en-human-0002082,3
human,en,en-human-0002083,1
human,en,en-human-0002083,3
human,en,en-human-0002083,2
human,en,en-human-0002083,1
human,en,en-human-0002083,4
human,en,en-human-0002083,1
human,en,en-human-0002083,7
human,en,en-human-0002083,4
human,en,en-human-0002083,3
human,en,en-human-0002083,1
human,en,en-human-0002083,1
human,en,en-human-0002083,5
human,en,en-human-0002083,1
human,en,en-human-0002083,15
human,en,en-human-0002083,1
human,en,en-human-0002083,2
human,en,en-human-0002083,1
human,en,en-human-0002083,2
human,en,en-human-0002083,1
human,en,en-human-0002083,2
human,en,en-human-0002083,2
human,en,en-human-0002083,1
human,en,en-human-0002083,25
human,en,en-human-0002083,2
human,en,en-human-0002083,1
human,en,en-human-0002083,3
human,en,en-human-0002084,1
human,en,en-human-0002084,32
human,en,en-human-0002084,1
human,en,en-human-0002084,2
human,en,en-human-0002084,2
human,en,en-human-0002084,1
human,en,en-human-0002084,3
human,en,en-human-0002084,1
human,en,en-human-0002084,2
human,en,en-human-0002084,1
human,en,en-human-0002084,2
human,en,en-human-0002084,1
human,en,en-human-0002084,3
human,en,en-human-0002084,2
human,en,en-human-0002084,1
human,en,en-human-0002084,4
human,en,en-human-0002084,3
human,en,en-human-0002084,2
human,en,en-human-0002084,1
human,en,en-human-0002084,13
human,en,en-human-0002084,2
human,en,en-human-0002084,2
human,en,en-human-0002084,1
human,en,en-human-0002084,5
human,en,en-human-0002084,3
human,en,en-human-0002084,2
human,en,en-human-0002084,1
human,en,en-human-0002084,25
human,en,en-human-0002084,1
human,en,en-human-0002084,3
human,en,en-human-0002084,2
human,en,en-human-0002084,1
human,en,en-human-0002084,4
human,en,en-human-0002084,2
human,en,en-human-0002084,1
human,en,en-human-0002084,2
human,en,en-human-0002084,1
human,en,en-human-0002084,6
human,en,en-human-0002084,1
human,en,en-human-0002084,1
human,en,en-human-0002084,6
human,en,en-human-0002084,3
human,en,en-human-0002084,1
human,en,en-human-0002084,1
human,en,en-human-0002084,4
human,en,en-human-0002084,1
human,en,en-human-0002084,10
human,en,en-human-0002084,3
human,en,en-human-0002084,2
human,en,en-human-0002084,1
human,en,en-human-0002084,15
human,en,en-human-0002085,2
human,en,en-human-0002085,1
human,en,en-human-0002085,5
human,en,en-human-0002085,3
human,en,en-human-0002085,2
human,en,en-human-0002085,1
human,en,en-human-0002085,1
human,en,en-human-0002085,2
human,en,en-human-0002085,1
human,en,en-human-0002085,2
human,en,en-human-0002085,3
human,en,en-human-0002085,2
human,en,en-human-0002085,1
human,en,en-human-0002085,6
human,en,en-human-0002085,1
human,en,en-human-0002085,2
human,en,en-human-0002085,1
human,en,en-human-0002085,4
human,en,en-human-0002085,2
human,en,en-human-0002085,1
human,en,en-human-0002085,3
human,en,en-human-0002086,1
human,en,en-human-0002086,1
human,en,en-human-0002086,2
human,en,en-human-0002086,1
human,en,en-human-0002086,2
human,en,en-human-0002086,1
human,en,en-human-0002086,2
human,en,en-human-0002087,3
human,en,en-human-0002087,2
human,en,en-human-0002087,2
human,en,en-human-0002087,1
human,en,en-human-0002087,1
human,en,en-human-0002087,2
human,en,en-human-0002087,3
human,en,en-human-0002087,2
human,en,en-human-0002087,1
human,en,en-human-0002087,6
human,en,en-human-0002087,2
human,en,en-human-0002087,1
human,en,en-human-0002087,3
human,en,en-human-0002087,2
human,en,en-human-0002087,1
human,en,en-human-0002087,3
human,en,en-human-0002088,1
human,en,en-human-0002088,1
human,en,en-human-0002088,2
human,en,en-human-0002088,1
human,en,en-human-0002088,2
human,en,en-human-0002088,1
human,en,en-human-0002088,2
human,en,en-human-0002089,1
human,en,en-human-0002089,3
human,en,en-human-0002089,2
human,en,en-human-0002089,1
human,en,en-human-0002089,4
human,en,en-human-0002089,1
human,en,en-human-0002089,7
human,en,en-human-0002089,2
human,en,en-human-0002089,1
human,en,en-human-0002089,3
human,en,en-human-0002090,1
human,en,en-human-0002090,1
human,en,en-human-0002090,2
human,en,en-human-0002090,1
human,en,en-human-0002090,3
human,en,en-human-0002090,1
human,en,en-human-0002090,2
human,en,en-human-0002090,2
human,en,en-human-0002090,1
human,en,en-human-0002090,3
human,en,en-human-0002090,2
human,en,en-human-0002090,1
human,en,en-human-0002090,8
human,en,en-human-0002090,1
human,en,en-human-0002090,1
human,en,en-human-0002091,1
human,en,en-human-0002091,1
human,en,en-human-0002091,1
human,en,en-human-0002117,3
human,en,en-human-0002117,2
human,en,en-human-0002117,1
human,en,en-human-0002117,1
human,en,en-human-0002117,2
human,en,en-human-0002117,1
human,en,en-human-0002117,2
human,en,en-human-0002117,1
human,en,en-human-0002117,4
human,en,en-human-0002117,3
human,en,en-human-0002117,2
human,en,en-human-0002117,1
human,en,en-human-0002117,4
human,en,en-human-0002117,3
human,en,en-human-0002117,2
human,en,en-human-0002117,1
human,en,en-human-0002117,6
human,en,en-human-0002119,2
human,en,en-human-0002119,1
human,en,en-human-0002119,5
human,en,en-human-0002119,2
human,en,en-human-0002119,1
human,en,en-human-0002119,3
human,en,en-human-0002119,1
human,en,en-human-0002119,1
human,en,en-human-0002119,2
human,en,en-human-0002119,2
human,en,en-human-0002119,1
human,en,en-human-0002119,3
human,en,en-human-0002119,2
human,en,en-human-0002119,1
human,en,en-human-0002119,8
human,en,en-human-0002119,1
human,en,en-human-0002119,2
human,en,en-human-0002119,1
human,en,en-human-0002119,4
human,en,en-human-0002119,2
human,en,en-human-0002119,1
human,en,en-human-0002119,2
human,en,en-human-0002119,1
human,en,en-human-0002119,12
human,en,en-human-0002119,6
human,en,en-human-0002119,1
human,en,en-human-0002119,4
human,en,en-human-0002119,2
human,en,en-human-0002119,1
human,en,en-human-0002119,3
human,en,en-human-0002119,7
human,en,en-human-0002119,1
human,en,en-human-0002119,1
human,en,en-human-0002119,31
human,en,en-human-0002119,3
human,en,en-human-0002119,2
human,en,en-human-0002119,1
human,en,en-human-0002119,4
human,en,en-human-0002119,1
human,en,en-human-0002119,6
human,en,en-human-0002119,1
human,en,en-human-0002119,2
human,en,en-human-0002120,4
human,en,en-human-0002120,3
human,en,en-human-0002120,1
human,en,en-human-0002120,1
human,en,en-human-0002120,5
human,en,en-human-0002120,3
human,en,en-human-0002120,2
human,en,en-human-0002120,1
human,en,en-human-0002120,4
human,en,en-human-0002120,2
human,en,en-human-0002120,1
human,en,en-human-0002120,3
human,en,en-human-0002121,3
human,en,en-human-0002121,2
human,en,en-human-0002121,1
human,en,en-human-0002122,2
human,en,en-human-0002122,1
human,en,en-human-0002122,1
human,en,en-human-0002122,2
human,en,en-human-0002122,3
human,en,en-human-0002122,2
human,en,en-human-0002122,1
human,en,en-human-0002122,4
human,en,en-human-0002122,3
human,en,en-human-0002122,2
human,en,en-human-0002122,1
human,en,en-human-0002122,4
human,en,en-human-0002122,4
human,en,en-human-0002122,3
human,en,en-human-0002122,1
human,en,en-human-0002122,2
human,en,en-human-0002122,9
human,en,en-human-0002122,2
human,en,en-human-0002122,1
human,en,en-human-0002122,19
human,en,en-human-0002122,1
human,en,en-human-0002122,2
human,en,en-human-0002122,2
human,en,en-human-0002122,1
human,en,en-human-0002122,3
human,en,en-human-0002122,1
human,en,en-human-0002122,2
human,en,en-human-0002122,1
human,en,en-human-0002122,2
human,en,en-human-0002123,2
human,en,en-human-0002123,1
human,en,en-human-0002123,2
human,en,en-human-0002123,1
human,en,en-human-0002123,4
human,en,en-human-0002123,2
human,en,en-human-0002123,1
human,en,en-human-0002123,2
human,en,en-human-0002123,1
human,en,en-human-0002123,2
human,en,en-human-0002123,1
human,en,en-human-0002123,2
human,en,en-human-0002123,2
human,en,en-human-0002123,1
human,en,en-human-0002123,3
human,en,en-human-0002124,8
human,en,en-human-0002124,1
human,en,en-human-0002124,2
human,en,en-human-0002124,5
human,en,en-human-0002124,4
human,en,en-human-0002124,3
human,en,en-human-0002124,1
human,en,en-human-0002124,2
human,en,en-human-0002124,4
human,en,en-human-0002124,1
human,en,en-human-0002124,2
human,en,en-human-0002124,1
human,en,en-human-0002124,6
human,en,en-human-0002124,2
human,en,en-human-0002124,1
human,en,en-human-0002124,3
human,en,en-human-0002124,3
human,en,en-human-0002124,2
human,en,en-human-0002124,1
human,en,en-human-0002124,7
human,en,en-human-0002124,2
human,en,en-human-0002124,1
human,en,en-human-0002124,10
human,en,en-human-0002125,3
human,en,en-human-0002125,2
human,en,en-human-0002125,1
human,en,en-human-0002125,14
human,en,en-human-0002125,1
human,en,en-human-0002125,1
human,en,en-human-0002125,3
human,en,en-human-0002125,1
human,en,en-human-0002125,4
human,en,en-human-0002125,2
human,en,en-human-0002125,1
human,en,en-human-0002125,4
human,en,en-human-0002125,6
human,en,en-human-0002125,1
human,en,en-human-0002125,1
human,en,en-human-0002125,2
human,en,en-human-0002125,1
human,en,en-human-0002125,4
human,en,en-human-0002126,3
human,en,en-human-0002126,1
human,en,en-human-0002126,2
human,en,en-human-0002126,1
human,en,en-human-0002126,2
human,en,en-human-0002126,2
human,en,en-human-0002126,1
human,en,en-human-0002126,3
human,en,en-human-0002126,1
human,en,en-human-0002126,2
human,en,en-human-0002126,1
human,en,en-human-0002126,3
human,en,en-human-0002126,2
human,en,en-human-0002126,1
human,en,en-human-0002126,7
human,en,en-human-0002126,1
human,en,en-human-0002126,4
human,en,en-human-0002126,2
human,en,en-human-0002126,1
human,en,en-human-0002126,3
human,en,en-human-0002126,19
human,en,en-human-0002126,1
human,en,en-human-0002126,2
human,en,en-human-0002127,1
human,en,en-human-0002127,10
human,en,en-human-0002127,1
human,en,en-human-0002127,2
human,en,en-human-0002127,1
human,en,en-human-0002127,2
human,en,en-human-0002127,3
human,en,en-human-0002127,1
human,en,en-human-0002127,5
human,en,en-human-0002127,2
human,en,en-human-0002127,1
human,en,en-human-0002127,1
human,en,en-human-0002127,3
human,en,en-human-0002127,1
human,en,en-human-0002127,1
human,en,en-human-0002127,3
human,en,en-human-0002127,2
human,en,en-human-0002127,1
human,en,en-human-0002127,3
human,en,en-human-0002127,1
human,en,en-human-0002127,2
human,en,en-human-0002128,1
human,en,en-human-0002128,1
human,en,en-human-0002128,4
human,en,en-human-0002128,2
human,en,en-human-0002129,2
human,en,en-human-0002129,1
human,en,en-human-0002129,1
human,en,en-human-0002129,2
human,en,en-human-0002129,2
human,en,en-human-0002129,1
human,en,en-human-0002129,3
human,en,en-human-0002129,2
human,en,en-human-0002129,1
human,en,en-human-0002129,6
human,en,en-human-0002129,3
human,en,en-human-0002129,2
human,en,en-human-0002129,1
human,en,en-human-0002129,4
human,en,en-human-0002130,19
human,en,en-human-0002130,18
human,en,en-human-0002130,8
human,en,en-human-0002130,7
human,en,en-human-0002130,6
human,en,en-human-0002130,2
human,en,en-human-0002130,3
human,en,en-human-0002130,1
human,en,en-human-0002130,2
human,en,en-human-0002130,9
human,en,en-human-0002130,1
human,en,en-human-0002130,2
human,en,en-human-0002130,1
human,en,en-human-0002130,1
human,en,en-human-0002130,3
human,en,en-human-0002130,1
human,en,en-human-0002130,3
human,en,en-human-0002130,1
human,en,en-human-0002130,2
human,en,en-human-0002130,1
human,en,en-human-0002130,4
human,en,en-human-0002130,4
human,en,en-human-0002130,3
human,en,en-human-0002130,2
human,en,en-human-0002130,1
human,en,en-human-0002130,5
human,en,en-human-0002130,2
human,en,en-human-0002130,1
human,en,en-human-0002130,3
human,en,en-human-0002131,6
human,en,en-human-0002131,1
human,en,en-human-0002131,4
human,en,en-human-0002131,1
human,en,en-human-0002131,2
human,en,en-human-0002131,1
human,en,en-human-0002131,25
human,en,en-human-0002131,1
human,en,en-human-0002131,2
human,en,en-human-0002131,1
human,en,en-human-0002131,2
human,en,en-human-0002131,3
human,en,en-human-0002131,2
human,en,en-human-0002131,6
human,en,en-human-0002131,7
human,en,en-human-0002131,6
human,en,en-human-0002131,5
human,en,en-human-0002131,4
human,en,en-human-0002131,3
human,en,en-human-0002131,2
human,en,en-human-0002131,8
human,en,en-human-0002131,2
human,en,en-human-0002131,1
human,en,en-human-0002131,5
human,en,en-human-0002131,4
human,en,en-human-0002131,3
human,en,en-human-0002131,2
human,en,en-human-0002131,1
human,en,en-human-0002131,1
human,en,en-human-0002131,2
human,en,en-human-0002131,2
human,en,en-human-0002131,1
human,en,en-human-0002131,4
human,en,en-human-0002131,1
human,en,en-human-0002132,1
human,en,en-human-0002132,3
human,en,en-human-0002132,2
human,en,en-human-0002132,1
human,en,en-human-0002132,1
human,en,en-human-0002132,2
human,en,en-human-0002132,1
human,en,en-human-0002133,4
human,en,en-human-0002133,3
human,en,en-human-0002133,2
human,en,en-human-0002133,1
human,en,en-human-0002133,2
human,en,en-human-0002133,1
human,en,en-human-0002133,4
human,en,en-human-0002133,1
human,en,en-human-0002133,4
human,en,en-human-0002133,3
human,en,en-human-0002133,2
human,en,en-human-0002133,7
human,en,en-human-0002133,2
human,en,en-human-0002133,1
human,en,en-human-0002133,4
human,en,en-human-0002133,1
human,en,en-human-0002133,2
human,en,en-human-0002133,1
human,en,en-human-0002133,4
human,en,en-human-0002133,2
human,en,en-human-0002133,1
human,en,en-human-0002133,7
human,en,en-human-0002133,1
human,en,en-human-0002133,1
human,en,en-human-0002133,3
human,en,en-human-0002133,3
human,en,en-human-0002133,2
human,en,en-human-0002133,1
human,en,en-human-0002133,7
human,en,en-human-0002133,2
human,en,en-human-0002133,1
human,en,en-human-0002133,10
human,en,en-human-0002133,1
human,en,en-human-0002133,2
human,en,en-human-0002133,2
human,en,en-human-0002134,3
human,en,en-human-0002134,2
human,en,en-human-0002134,1
human,en,en-human-0002134,1
human,en,en-human-0002134,2
human,en,en-human-0002134,2
human,en,en-human-0002134,1
human,en,en-human-0002134,3
human,en,en-human-0002134,3
